,id,food.web,ecosystem.type,res.taxonomy,con.taxonomy,res.lifestage,con.lifestage,res.mass,con.mass,res.met,con.met,res.mov,con.mov,int.type,res.taxonomy.level,con.taxonomy.level
272,136,Kongsfjorden,marine,Thysanoessa inermis_NA,Boreogadus saida_NA,NA,NA,0.05806373,1089.78,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
273,136,Kongsfjorden,marine,Thysanoessa inermis_NA,Boreogadus saida_NA,NA,NA,0.05806373,1089.78,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
274,137,Kongsfjorden,marine,Meganyctiphanes norvegica_NA,Boreogadus saida_NA,NA,NA,0.05070428,1089.78,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
275,137,Kongsfjorden,marine,Meganyctiphanes norvegica_NA,Boreogadus saida_NA,NA,NA,0.05070428,1089.78,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
276,138,Kongsfjorden,marine,Thysanoessa raschii_NA,Boreogadus saida_NA,NA,NA,0.03457514,1089.78,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
277,138,Kongsfjorden,marine,Thysanoessa raschii_NA,Boreogadus saida_NA,NA,NA,0.03457514,1089.78,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
278,139,Kongsfjorden,marine,Thysanoessa longicaudata_NA,Boreogadus saida_NA,NA,NA,0.01182719,1089.78,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
279,139,Kongsfjorden,marine,Thysanoessa longicaudata_NA,Boreogadus saida_NA,NA,NA,0.01182719,1089.78,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
280,140,Kongsfjorden,marine,Bradyidius similis_NA,Boreogadus saida_NA,NA,NA,9.39e-05,1089.78,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
281,140,Kongsfjorden,marine,Bradyidius similis_NA,Boreogadus saida_NA,NA,NA,9.39e-05,1089.78,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
282,141,Kongsfjorden,marine,Cylindrotheca closterium_NA,Bradyidius similis_NA,NA,NA,2.57e-12,9.39e-05,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
283,141,Kongsfjorden,marine,Cylindrotheca closterium_NA,Bradyidius similis_NA,NA,NA,2.57e-12,9.39e-05,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
284,142,Kongsfjorden,marine,Phytodetritus_NA,Bradyidius similis_NA,NA,NA,-999.0,9.39e-05,detritus,invertebrate,sessile,swimming,detritivorous,unclassified,species
285,142,Kongsfjorden,marine,Phytodetritus_NA,Bradyidius similis_NA,NA,NA,-999.0,9.39e-05,detritus,invertebrate,sessile,swimming,detritivorous,unclassified,species
286,143,Kongsfjorden,marine,Laminaria saccharina_NA,Buccinum scalariforme_NA,NA,NA,0.02035868,0.3977214,primary producer,invertebrate,sessile,walking,herbivorous,species,species
287,143,Kongsfjorden,marine,Laminaria saccharina_NA,Buccinum scalariforme_NA,NA,NA,0.02035868,0.3977214,primary producer,invertebrate,sessile,walking,herbivorous,species,species
288,144,Kongsfjorden,marine,Laminaria saccharina_NA,Buccinum terranovae_NA,NA,NA,0.02035868,0.3004664,primary producer,invertebrate,sessile,walking,herbivorous,species,species
289,144,Kongsfjorden,marine,Laminaria saccharina_NA,Buccinum terranovae_NA,NA,NA,0.02035868,0.3004664,primary producer,invertebrate,sessile,walking,herbivorous,species,species
290,145,Kongsfjorden,marine,Laminaria saccharina_NA,Buccinum undatum_NA,NA,NA,0.02035868,0.05070428,primary producer,invertebrate,sessile,walking,herbivorous,species,species
291,145,Kongsfjorden,marine,Laminaria saccharina_NA,Buccinum undatum_NA,NA,NA,0.02035868,0.05070428,primary producer,invertebrate,sessile,walking,herbivorous,species,species
292,146,Kongsfjorden,marine,Bradyidius similis_NA,Calanus finnmarchicus_NA,NA,NA,9.39e-05,0.00020998,invertebrate,invertebrate,swimming,swimming,predacious,species,species
293,146,Kongsfjorden,marine,Bradyidius similis_NA,Calanus finnmarchicus_NA,NA,NA,9.39e-05,0.00020998,invertebrate,invertebrate,swimming,swimming,predacious,species,species
294,147,Kongsfjorden,marine,Cylindrotheca closterium_NA,Calanus finnmarchicus_NA,NA,NA,2.57e-12,0.00020998,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
295,147,Kongsfjorden,marine,Cylindrotheca closterium_NA,Calanus finnmarchicus_NA,NA,NA,2.57e-12,0.00020998,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
296,148,Kongsfjorden,marine,Laminaria saccharina_NA,Erginus rubellus_NA,NA,NA,0.02035868,0.3771279,primary producer,invertebrate,sessile,walking,herbivorous,species,species
297,148,Kongsfjorden,marine,Laminaria saccharina_NA,Erginus rubellus_NA,NA,NA,0.02035868,0.3771279,primary producer,invertebrate,sessile,walking,herbivorous,species,species
298,149,Kongsfjorden,marine,Liparis liparis_NA,Fulmarus glacialis_NA,NA,NA,52.19,880.2396,ectotherm vertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
299,149,Kongsfjorden,marine,Liparis liparis_NA,Fulmarus glacialis_NA,NA,NA,52.19,880.2396,ectotherm vertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
300,150,Kongsfjorden,marine,Pandalus borealis_NA,Fulmarus glacialis_NA,NA,NA,0.07008626,880.2396,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
301,150,Kongsfjorden,marine,Pandalus borealis_NA,Fulmarus glacialis_NA,NA,NA,0.07008626,880.2396,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
302,151,Kongsfjorden,marine,Lebbeus polaris_NA,Fulmarus glacialis_NA,NA,NA,0.05070428,880.2396,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
303,151,Kongsfjorden,marine,Lebbeus polaris_NA,Fulmarus glacialis_NA,NA,NA,0.05070428,880.2396,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
304,152,Kongsfjorden,marine,Liparis liparis_NA,Gadus morhua_NA,NA,NA,52.19,96000.0,ectotherm vertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
305,152,Kongsfjorden,marine,Liparis liparis_NA,Gadus morhua_NA,NA,NA,52.19,96000.0,ectotherm vertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
306,153,Kongsfjorden,marine,Meganyctiphanes norvegica_NA,Gadus morhua_NA,NA,NA,0.05070428,96000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
307,153,Kongsfjorden,marine,Meganyctiphanes norvegica_NA,Gadus morhua_NA,NA,NA,0.05070428,96000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
308,154,Kongsfjorden,marine,Gammarus setosus_NA,Gadus morhua_NA,NA,NA,0.01182719,96000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
309,154,Kongsfjorden,marine,Gammarus setosus_NA,Gadus morhua_NA,NA,NA,0.01182719,96000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
310,155,Kongsfjorden,marine,Phytodetritus_NA,Gammarus setosus_NA,NA,NA,-999.0,0.01182719,detritus,invertebrate,sessile,swimming,detritivorous,unclassified,species
311,155,Kongsfjorden,marine,Phytodetritus_NA,Gammarus setosus_NA,NA,NA,-999.0,0.01182719,detritus,invertebrate,sessile,swimming,detritivorous,unclassified,species
312,156,Kongsfjorden,marine,Liparis liparis_NA,Larus hyperboreus_NA,NA,NA,52.19,2300.0,ectotherm vertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
313,156,Kongsfjorden,marine,Liparis liparis_NA,Larus hyperboreus_NA,NA,NA,52.19,2300.0,ectotherm vertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
314,157,Kongsfjorden,marine,Pandalus borealis_NA,Larus hyperboreus_NA,NA,NA,0.07008626,2300.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
315,157,Kongsfjorden,marine,Pandalus borealis_NA,Larus hyperboreus_NA,NA,NA,0.07008626,2300.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
316,158,Kongsfjorden,marine,Lebbeus polaris_NA,Larus hyperboreus_NA,NA,NA,0.05070428,2300.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
317,158,Kongsfjorden,marine,Lebbeus polaris_NA,Larus hyperboreus_NA,NA,NA,0.05070428,2300.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
318,159,Kongsfjorden,marine,Calanus finnmarchicus_NA,Lebbeus polaris_NA,NA,NA,0.00020998,0.05070428,invertebrate,invertebrate,swimming,swimming,predacious,species,species
319,159,Kongsfjorden,marine,Calanus finnmarchicus_NA,Lebbeus polaris_NA,NA,NA,0.00020998,0.05070428,invertebrate,invertebrate,swimming,swimming,predacious,species,species
320,159,Kongsfjorden,marine,Calanus finnmarchicus_NA,Lebbeus polaris_NA,NA,NA,1.92e-11,0.05070428,invertebrate,invertebrate,swimming,swimming,herbivorous,species,species
321,160,Kongsfjorden,marine,Cylindrotheca closterium_NA,Lebbeus polaris_NA,NA,NA,2.57e-12,0.05070428,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
322,160,Kongsfjorden,marine,Cylindrotheca closterium_NA,Lebbeus polaris_NA,NA,NA,2.57e-12,0.05070428,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
323,161,Kongsfjorden,marine,Pandalus borealis_NA,Leptoclinus maculatus_NA,NA,NA,0.07008626,8.590067,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
324,161,Kongsfjorden,marine,Pandalus borealis_NA,Leptoclinus maculatus_NA,NA,NA,0.07008626,8.590067,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
325,162,Kongsfjorden,marine,Lebbeus polaris_NA,Leptoclinus maculatus_NA,NA,NA,0.05070428,8.590067,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
326,162,Kongsfjorden,marine,Lebbeus polaris_NA,Leptoclinus maculatus_NA,NA,NA,0.05070428,8.590067,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
327,163,Kongsfjorden,marine,Nereis zonata_NA,Liparis liparis_NA,NA,NA,0.3771279,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
328,163,Kongsfjorden,marine,Nereis zonata_NA,Liparis liparis_NA,NA,NA,0.3771279,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
329,164,Kongsfjorden,marine,Pandalus borealis_NA,Liparis liparis_NA,NA,NA,0.07008626,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
330,164,Kongsfjorden,marine,Pandalus borealis_NA,Liparis liparis_NA,NA,NA,0.07008626,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
331,164,Kongsfjorden,marine,Pandalus borealis_NA,Liparis liparis_NA,NA,NA,0.07008626,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
332,165,Kongsfjorden,marine,Nephtys ciliata_NA,Liparis liparis_NA,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
333,166,Kongsfjorden,marine,Nereimyra punctata_NA,Liparis liparis_NA,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
334,167,Kongsfjorden,marine,Lebbeus polaris_NA,Liparis liparis_NA,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
335,167,Kongsfjorden,marine,Lebbeus polaris_NA,Liparis liparis_NA,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
336,167,Kongsfjorden,marine,Lebbeus polaris_NA,Liparis liparis_NA,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
337,165,Kongsfjorden,marine,Nephtys ciliata_NA,Liparis liparis_NA,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
338,166,Kongsfjorden,marine,Nereimyra punctata_NA,Liparis liparis_NA,NA,NA,0.05070428,52.19,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
339,168,Kongsfjorden,marine,Metridia lucens_NA,Mertensia ovum_NA,NA,NA,0.000943705,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
340,168,Kongsfjorden,marine,Metridia lucens_NA,Mertensia ovum_NA,NA,NA,0.000943705,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
341,169,Kongsfjorden,marine,Metridia longa_NA,Mertensia ovum_NA,NA,NA,0.000643142,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
342,169,Kongsfjorden,marine,Metridia longa_NA,Mertensia ovum_NA,NA,NA,0.000643142,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
343,170,Kongsfjorden,marine,Calanus finnmarchicus_NA,Mertensia ovum_NA,NA,NA,0.00020998,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
344,170,Kongsfjorden,marine,Calanus finnmarchicus_NA,Mertensia ovum_NA,NA,NA,0.00020998,0.1810721,invertebrate,invertebrate,swimming,swimming,predacious,species,species
345,171,Kongsfjorden,marine,Cylindrotheca closterium_NA,Onacea borealis _NA,NA,NA,2.57e-12,0.0123294,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
346,171,Kongsfjorden,marine,Cylindrotheca closterium_NA,Onacea borealis _NA,NA,NA,2.57e-12,0.0123294,primary producer,invertebrate,swimming,swimming,herbivorous,species,species
347,172,Kongsfjorden,marine,Urticina eques_NA,Ophiocten sericeum_NA,NA,NA,2.183546,0.05070428,invertebrate,invertebrate,sessile,walking,predacious,species,species
348,172,Kongsfjorden,marine,Urticina eques_NA,Ophiocten sericeum_NA,NA,NA,2.183546,0.05070428,invertebrate,invertebrate,sessile,walking,predacious,species,species
349,173,Kongsfjorden,marine,Hormathia nodosa_NA,Ophiocten sericeum_NA,NA,NA,0.6354626,0.05070428,invertebrate,invertebrate,sessile,walking,predacious,species,species
350,173,Kongsfjorden,marine,Hormathia nodosa_NA,Ophiocten sericeum_NA,NA,NA,0.6354626,0.05070428,invertebrate,invertebrate,sessile,walking,predacious,species,species
351,174,Kongsfjorden,marine,Pandalus borealis_NA,Pusa hispida_NA,NA,NA,0.07008626,40000.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
352,174,Kongsfjorden,marine,Pandalus borealis_NA,Pusa hispida_NA,NA,NA,0.07008626,40000.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
353,175,Kongsfjorden,marine,Lebbeus polaris_NA,Pusa hispida_NA,NA,NA,0.05070428,40000.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
354,175,Kongsfjorden,marine,Lebbeus polaris_NA,Pusa hispida_NA,NA,NA,0.05070428,40000.0,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
355,176,Kongsfjorden,marine,Nereis zonata_NA,Raja clavata_NA,NA,NA,0.3771279,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
356,176,Kongsfjorden,marine,Nereis zonata_NA,Raja clavata_NA,NA,NA,0.3771279,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
357,177,Kongsfjorden,marine,Nephtys ciliata_NA,Raja clavata_NA,NA,NA,0.05070428,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
358,178,Kongsfjorden,marine,Nereimyra punctata_NA,Raja clavata_NA,NA,NA,0.05070428,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
359,177,Kongsfjorden,marine,Nephtys ciliata_NA,Raja clavata_NA,NA,NA,0.05070428,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
360,178,Kongsfjorden,marine,Nereimyra punctata_NA,Raja clavata_NA,NA,NA,0.05070428,2014.828,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,unclassified
361,179,Kongsfjorden,marine,Pandalus borealis_NA,Reinhardtius hippoglossoides_NA,NA,NA,0.07008626,7000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
362,179,Kongsfjorden,marine,Pandalus borealis_NA,Reinhardtius hippoglossoides_NA,NA,NA,0.07008626,7000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
363,180,Kongsfjorden,marine,Lebbeus polaris_NA,Reinhardtius hippoglossoides_NA,NA,NA,0.05070428,7000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
364,180,Kongsfjorden,marine,Lebbeus polaris_NA,Reinhardtius hippoglossoides_NA,NA,NA,0.05070428,7000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
365,181,Kongsfjorden,marine,Cylindrotheca closterium_NA,Sclerocrangon boreas_NA,NA,NA,2.57e-12,0.01538271,primary producer,invertebrate,swimming,walking,herbivorous,species,species
366,181,Kongsfjorden,marine,Cylindrotheca closterium_NA,Sclerocrangon boreas_NA,NA,NA,2.57e-12,0.01538271,primary producer,invertebrate,swimming,walking,herbivorous,species,species
367,182,Kongsfjorden,marine,Meganyctiphanes norvegica_NA,Sebastes marinus_NA,NA,NA,0.05070428,240.63,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
368,182,Kongsfjorden,marine,Meganyctiphanes norvegica_NA,Sebastes marinus_NA,NA,NA,0.05070428,240.63,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
369,183,Kongsfjorden,marine,Pandalus borealis_NA,Sebastes mentella_NA,NA,NA,0.07008626,2000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
370,183,Kongsfjorden,marine,Pandalus borealis_NA,Sebastes mentella_NA,NA,NA,0.07008626,2000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
371,184,Kongsfjorden,marine,Lebbeus polaris_NA,Sebastes mentella_NA,NA,NA,0.05070428,2000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
372,184,Kongsfjorden,marine,Lebbeus polaris_NA,Sebastes mentella_NA,NA,NA,0.05070428,2000.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
373,185,Kongsfjorden,marine,Laminaria digitata_NA,Somateria mollissima_NA,NA,NA,0.07287438,1106.171,primary producer,endotherm vertebrate,sessile,walking,herbivorous,species,species
374,185,Kongsfjorden,marine,Laminaria digitata_NA,Somateria mollissima_NA,NA,NA,0.07287438,1106.171,primary producer,endotherm vertebrate,sessile,walking,herbivorous,species,species
375,186,Kongsfjorden,marine,Laminaria saccharina_NA,Somateria mollissima_NA,NA,NA,0.02035868,1106.171,primary producer,endotherm vertebrate,sessile,walking,herbivorous,species,species
376,186,Kongsfjorden,marine,Laminaria saccharina_NA,Somateria mollissima_NA,NA,NA,0.02035868,1106.171,primary producer,endotherm vertebrate,sessile,walking,herbivorous,species,species
377,187,Kongsfjorden,marine,Cylindrotheca closterium_NA,Spirontocaris spinus_NA,NA,NA,2.57e-12,0.04064002,primary producer,invertebrate,swimming,walking,herbivorous,species,species
378,187,Kongsfjorden,marine,Cylindrotheca closterium_NA,Spirontocaris spinus_NA,NA,NA,2.57e-12,0.04064002,primary producer,invertebrate,swimming,walking,herbivorous,species,species
379,188,Kongsfjorden,marine,Pandalus borealis_NA,Sterna paradisaea_NA,NA,NA,0.07008626,40.84459,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
380,188,Kongsfjorden,marine,Pandalus borealis_NA,Sterna paradisaea_NA,NA,NA,0.07008626,40.84459,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
381,189,Kongsfjorden,marine,Lebbeus polaris_NA,Sterna paradisaea_NA,NA,NA,0.05070428,40.84459,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
382,189,Kongsfjorden,marine,Lebbeus polaris_NA,Sterna paradisaea_NA,NA,NA,0.05070428,40.84459,invertebrate,endotherm vertebrate,swimming,swimming,predacious,species,species
383,190,Kongsfjorden,marine,Styela rustica_NA,Strongylocentrotus pallidus_NA,NA,NA,0.6090665,0.3977214,invertebrate,invertebrate,sessile,walking,predacious,species,species
384,190,Kongsfjorden,marine,Styela rustica_NA,Strongylocentrotus pallidus_NA,NA,NA,0.6090665,0.3977214,invertebrate,invertebrate,sessile,walking,predacious,species,species
385,191,Chesapeake Bay,marine,Acteocina canaliculata_adults,Limulus polyphemus_adults,adults,adults,0.001177408,2000.0,invertebrate,invertebrate,walking,walking,predacious,species,species
386,191,Chesapeake Bay,marine,Acteocina canaliculata_adults,Limulus polyphemus_adults,adults,adults,0.001177408,2000.0,invertebrate,invertebrate,walking,walking,predacious,species,species
387,192,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Limulus polyphemus_adults,adults,adults,0.14822689,2000.0,invertebrate,invertebrate,walking,walking,predacious,species,species
388,192,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Limulus polyphemus_adults,adults,adults,0.14822689,2000.0,invertebrate,invertebrate,walking,walking,predacious,species,species
389,193,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Cancer irroratus_adults,adults,adults,0.14822689,180.0,invertebrate,invertebrate,walking,walking,predacious,species,species
390,193,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Cancer irroratus_adults,adults,adults,0.14822689,180.0,invertebrate,invertebrate,walking,walking,predacious,species,species
391,194,Chesapeake Bay,marine,Diatoms_NA,Alonella sp._adults,NA,adults,2.53e-09,4.01e-05,primary producer,invertebrate,swimming,swimming,herbivorous,unclassified,genus
392,194,Chesapeake Bay,marine,Diatoms_NA,Alonella sp._adults,NA,adults,2.53e-09,4.01e-05,primary producer,invertebrate,swimming,swimming,herbivorous,unclassified,genus
393,195,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Ovalipes ocellatus_adults,adults,adults,0.14822689,17.7,invertebrate,invertebrate,walking,walking,predacious,species,species
394,195,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Ovalipes ocellatus_adults,adults,adults,0.14822689,17.7,invertebrate,invertebrate,walking,walking,predacious,species,species
395,196,Chesapeake Bay,marine,Rotifers_NA,Erichsonella attenuata_adults,NA,adults,3.02e-06,0.002042716,invertebrate,invertebrate,swimming,walking,predacious,unclassified,species
396,196,Chesapeake Bay,marine,Rotifers_NA,Erichsonella attenuata_adults,NA,adults,3.02e-06,0.002042716,invertebrate,invertebrate,swimming,walking,predacious,unclassified,species
397,197,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Malaclemys terrapin_adults,adults,adults,0.14822689,454.0,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
398,197,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Malaclemys terrapin_adults,adults,adults,0.14822689,454.0,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
399,198,Chesapeake Bay,marine,Paraprionospio pinnata_eggs,Nassarius vibex_adults,eggs,adults,1.08e-08,0.005047659,invertebrate,invertebrate,walking,walking,predacious,species,species
400,198,Chesapeake Bay,marine,Paraprionospio pinnata_eggs,Nassarius vibex_adults,eggs,adults,1.08e-08,0.005047659,invertebrate,invertebrate,walking,walking,predacious,species,species
401,199,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Japonactaeon punctostriatus_adults,adults,adults,0.14822689,0.001177408,invertebrate,invertebrate,walking,walking,predacious,species,species
402,199,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Japonactaeon punctostriatus_adults,adults,adults,0.14822689,0.001177408,invertebrate,invertebrate,walking,walking,predacious,species,species
403,200,Chesapeake Bay,marine,Cyanobacteria_NA,Pandora gouldiana_adults,NA,adults,1.26e-11,0.05070428,primary producer,invertebrate,swimming,sessile,herbivorous,unclassified,species
404,200,Chesapeake Bay,marine,Cyanobacteria_NA,Pandora gouldiana_adults,NA,adults,1.26e-11,0.05070428,primary producer,invertebrate,swimming,sessile,herbivorous,unclassified,species
405,201,Chesapeake Bay,marine,Paraprionospio pinnata_larvae,Mnemiopsis leidyi_adults,larvae,adults,1.37e-06,0.102267923,invertebrate,invertebrate,swimming,swimming,predacious,species,species
406,201,Chesapeake Bay,marine,Paraprionospio pinnata_larvae,Mnemiopsis leidyi_adults,larvae,adults,1.37e-06,0.102267923,invertebrate,invertebrate,swimming,swimming,predacious,species,species
407,202,Chesapeake Bay,marine,Paraprionospio pinnata_larvae,Liriope tetraphylla_adults,larvae,adults,1.37e-06,0.05070428,invertebrate,invertebrate,swimming,swimming,predacious,species,species
408,202,Chesapeake Bay,marine,Paraprionospio pinnata_larvae,Liriope tetraphylla_adults,larvae,adults,1.37e-06,0.05070428,invertebrate,invertebrate,swimming,swimming,predacious,species,species
409,203,Chesapeake Bay,marine,Paraprionospio pinnata_larvae,Nemopsis bachei_adults,larvae,adults,1.37e-06,0.006166158,invertebrate,invertebrate,swimming,swimming,predacious,species,species
410,203,Chesapeake Bay,marine,Paraprionospio pinnata_larvae,Nemopsis bachei_adults,larvae,adults,1.37e-06,0.006166158,invertebrate,invertebrate,swimming,swimming,predacious,species,species
411,204,Chesapeake Bay,marine,Paraprionospio pinnata_larvae,Rhopilema verrilli_adults,larvae,adults,1.37e-06,5.497502439,invertebrate,invertebrate,swimming,swimming,predacious,species,species
412,204,Chesapeake Bay,marine,Paraprionospio pinnata_larvae,Rhopilema verrilli_adults,larvae,adults,1.37e-06,5.497502439,invertebrate,invertebrate,swimming,swimming,predacious,species,species
413,205,Chesapeake Bay,marine,Acteocina canaliculata_adults,Asterias forbesi_adults,adults,adults,0.001177408,0.931902772,invertebrate,invertebrate,walking,walking,predacious,species,species
414,205,Chesapeake Bay,marine,Acteocina canaliculata_adults,Asterias forbesi_adults,adults,adults,0.001177408,0.931902772,invertebrate,invertebrate,walking,walking,predacious,species,species
415,206,Chesapeake Bay,marine,Other algae_NA,Cucumaria pulcherrima_adults,NA,adults,5.95e-08,0.092771797,primary producer,invertebrate,swimming,walking,herbivorous,unclassified,species
416,206,Chesapeake Bay,marine,Other algae_NA,Cucumaria pulcherrima_adults,NA,adults,5.95e-08,0.092771797,primary producer,invertebrate,swimming,walking,herbivorous,unclassified,species
417,207,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Acipenser oxyrhynchus_adults,adults,adults,0.14822689,80000.0,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
418,207,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Acipenser oxyrhynchus_adults,adults,adults,0.14822689,80000.0,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
419,208,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Acipenser brevirostrum_adults,adults,adults,0.14822689,10000.0,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
420,208,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Acipenser brevirostrum_adults,adults,adults,0.14822689,10000.0,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
421,209,Chesapeake Bay,marine,Acteocina canaliculata_adults,Aluterus schoepfi_adults,adults,adults,0.001177408,527.6043333,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
422,209,Chesapeake Bay,marine,Acteocina canaliculata_adults,Aluterus schoepfi_adults,adults,adults,0.001177408,527.6043333,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
423,210,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Aluterus schoepfi_adults,adults,adults,0.14822689,527.6043333,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
424,210,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Aluterus schoepfi_adults,adults,adults,0.14822689,527.6043333,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
