,0,1,2
9997,Weddell Sea,Fragilariopsis separanda_NA,354
9998,Weddell Sea,Fragilariopsis sublinearis_NA,355
9999,Weddell Sea,Fragilariopsis vanheurckii_NA,356
10000,Weddell Sea,Golfingia anderssoni_NA,357
10001,Weddell Sea,Golfingia margaritacea margaritacea_NA,358
10002,Weddell Sea,Golfingia mawsoni_NA,359
10003,Weddell Sea,Golfingia nordenskojoeldi_NA,360
10004,Weddell Sea,Golfingia ohlini_NA,361
10005,Weddell Sea,Haliclona dancoi_NA,362
10006,Weddell Sea,Haliclona tenella_NA,363
10007,Weddell Sea,Hamingia_NA,364
10008,Weddell Sea,Homaxinella balfourensis_NA,365
10009,Weddell Sea,Iophon radiatus_NA,366
10010,Weddell Sea,Isodyctia cavicornuta_NA,367
10011,Weddell Sea,Isodyctia steifera_NA,368
10012,Weddell Sea,Isodyctia toxophila_NA,369
10013,Weddell Sea,Isoschizoporella tricuspis_NA,370
10014,Weddell Sea,Kampylaster incurvatus_NA,371
10015,Weddell Sea,Kirkpatrickia variolosa_NA,372
10016,Weddell Sea,Laetmogone wyvillethompsoni_NA,373
10017,Weddell Sea,Lageneschara lyrulata_NA,374
10018,Weddell Sea,Laternula elliptica_NA,375
10019,Weddell Sea,Lophaster gaini_NA,376
10020,Weddell Sea,Notasterias armata_NA,377
10021,Weddell Sea,Notasterias stylophora_NA,378
10022,Weddell Sea,Pteraster affinis aculeatus_NA,379
10023,Weddell Sea,Latrunculia apicalis_NA,380
10024,Weddell Sea,Latrunculia brevis_NA,381
10025,Weddell Sea,Limopsis lillei_NA,382
10026,Weddell Sea,Limopsis marionensis_NA,383
10027,Weddell Sea,Liothyrella uva antarctica_NA,384
10028,Weddell Sea,Liothyrella uva_NA,385
10029,Weddell Sea,Lissarca notorcadensis_NA,386
10030,Weddell Sea,Magellania fragilis_NA,387
10031,Weddell Sea,Magellania joubini_NA,388
10032,Weddell Sea,Manguinea fusiformis_NA,389
10033,Weddell Sea,Manguinea rigida_NA,390
10034,Weddell Sea,Marginella ealesa_NA,391
10035,Weddell Sea,Maxmuelleria faex_NA,392
10036,Weddell Sea,Melicerita obliqua_NA,393
10037,Weddell Sea,Mesothuria lactea_NA,394
10038,Weddell Sea,Pseudosagitta gazellae_NA,395
10039,Weddell Sea,Molgula pedunculata_NA,396
10040,Weddell Sea,Molpadia musculus_NA,397
10041,Weddell Sea,Momoculodes scabriculosus_NA,398
10042,Weddell Sea,Munna globicauda_NA,399
10043,Weddell Sea,Mycale acerata_NA,400
10044,Weddell Sea,Natatolana meridionalis_NA,401
10045,Weddell Sea,Natatolana obtusata_NA,402
10046,Weddell Sea,Natatolana oculata_NA,403
10047,Weddell Sea,Navicula glaciei_NA,404
10048,Weddell Sea,Navicula schefterae_NA,405
10049,Weddell Sea,Nematoflustra flagellata_NA,406
10050,Weddell Sea,Newnesia antarctica_NA,407
10051,Weddell Sea,Nitzschia kerguelensis_NA,408
10052,Weddell Sea,Nitzschia lecointei_NA,409
10053,Weddell Sea,Nitzschia neglecta_NA,410
10054,Weddell Sea,Notioceramus anomalus_NA,411
10055,Weddell Sea,Odontella weissflogii_NA,412
10056,Weddell Sea,Ophioperla koehleri_NA,413
10057,Weddell Sea,Parschisturella ceruviata_NA,414
10058,Weddell Sea,Perknaster densus_NA,415
10059,Weddell Sea,Perknaster sladeni_NA,416
10060,Weddell Sea,Phaeocystis antarctica _NA,417
10061,Weddell Sea,Phascolion strombi_NA,418
10062,Weddell Sea,Phorbas areolatus_NA,419
10063,Weddell Sea,Phorbas glaberrima_NA,420
10064,Weddell Sea,Phyllocomus crocea_NA,421
10065,Weddell Sea,Phytodetritus_NA,422
10066,Weddell Sea,Abatus cavernosus_NA,423
10067,Weddell Sea,Abatus curvidens_NA,424
10068,Weddell Sea,Abatus nimrodi_NA,425
10069,Weddell Sea,Abatus shackeltoni_NA,426
10070,Weddell Sea,Pista spinifera_NA,427
10071,Weddell Sea,Polymastia invaginata_NA,428
10072,Weddell Sea,Polymastia isidis_NA,429
10073,Weddell Sea,Primnoella_NA,430
10074,Weddell Sea,Promachocrinus kerguelensis_NA,431
10075,Weddell Sea,Propeleda longicaudata_NA,432
10076,Weddell Sea,Pseudorchomene coatsi_NA,433
10077,Weddell Sea,Pseudostichopus mollis_NA,434
10078,Weddell Sea,Pseudostichopus villosus_NA,435
10079,Weddell Sea,Psolidium incertum_NA,436
10080,Weddell Sea,Psolus antarcticus_NA,437
10081,Weddell Sea,Psolus charcoti_NA,438
10082,Weddell Sea,Psolus dubiosus_NA,439
10083,Weddell Sea,Pyura bouvetensis_NA,440
10084,Weddell Sea,Pyura discoveryi_NA,441
10085,Weddell Sea,Pyura setosa_NA,442
10086,Weddell Sea,Pyura tunicata_NA,443
10087,Weddell Sea,Reteporella hippocrepis_NA,444
10088,Weddell Sea,Rossella antarctica_NA,445
10089,Weddell Sea,Rossella nuda_NA,446
10090,Weddell Sea,Rossella racovitzae_NA,447
10091,Weddell Sea,Rossella tarenja_NA,448
10092,Weddell Sea,Scolymastra joubini_NA,449
10093,Weddell Sea,Scotoplanes globosa_NA,450
10094,Weddell Sea,Stylocordyla borealis_NA,451
10095,Weddell Sea,Sycozoa sigillinoides_NA,452
10096,Weddell Sea,Synoicum adareanum_NA,453
10097,Weddell Sea,Systenopora contracta_NA,454
10098,Weddell Sea,Taeniogyrus contortus_NA,455
10099,Weddell Sea,Tedania oxeata_NA,456
10100,Weddell Sea,Tedania tantulata_NA,457
10101,Weddell Sea,Tedania vanhoeffeni_NA,458
10102,Weddell Sea,Tentorium papillatum_NA,459
10103,Weddell Sea,Tentorium semisuberites _NA,460
10104,Weddell Sea,Terebella ehlersi_NA,461
10105,Weddell Sea,Tetilla leptoderma_NA,462
10106,Weddell Sea,Trachythyone parva_NA,463
10107,Weddell Sea,Yolida eightsi_NA,464
10108,Weddell Sea,Ypsilocucumis turricata_NA,465
10109,Weddell Sea,Porosira glacialis_NA,466
10110,Weddell Sea,Porosira pseudodenticulata_NA,467
10111,Weddell Sea,Proboscia alata_NA,468
10112,Weddell Sea,Proboscia inermi_NA,469
10113,Weddell Sea,Proboscia truncata_NA,470
10114,Weddell Sea,Pseudo-Nitzschia heimii_NA,471
10115,Weddell Sea,Pseudo-Nitzschia liniola_NA,472
10116,Weddell Sea,Pseudo-Nitzschia prolongatoides_NA,473
10117,Weddell Sea,Pseudo-Nitzschia subcurvata_NA,474
10118,Weddell Sea,Rhizosolenia antennata_NA,475
10119,Weddell Sea,Sediment_NA,476
10120,Weddell Sea,Silicioflagellata_NA,477
10121,Weddell Sea,Stellarima microtrias_NA,478
10122,Weddell Sea,Thalassiosira antarctica_NA,479
10123,Weddell Sea,Thalassiosira australis_NA,480
10124,Weddell Sea,Thalassiosira frenguelliopsis_NA,481
10125,Weddell Sea,Thalassiosira gracilis expecta_NA,482
10126,Weddell Sea,Thalassiosira gracilis_NA,483
10127,Weddell Sea,Thalassiosira gravida_NA,484
10128,Weddell Sea,Thalassiosira lentiginosa_NA,485
10129,Weddell Sea,Thalassiosira ritscheri_NA,486
10130,Weddell Sea,Thalassiosira trifulta_NA,487
10131,Weddell Sea,Thalassiosira tumida_NA,488
10132,Weddell Sea,Trichotoxon reinboldii_NA,489
10133,Tuesday Lake 1984,Arthrodesmus sp._NA,0
10134,Tuesday Lake 1984,Daphnia pulex_adults,1
10135,Tuesday Lake 1984,Holopedium gibberum_adults,2
10136,Tuesday Lake 1984,Leptodiaptomus siciloides_adults,3
10137,Tuesday Lake 1984,Ascomorpha eucadis_adults,4
10138,Tuesday Lake 1984,Chaoborys punctipennis_larvae,5
10139,Tuesday Lake 1984,Cyclops varians rubellus_adults,6
10140,Tuesday Lake 1984,Orthocyclops modestus_adults,7
10141,Tuesday Lake 1984,Tropocyclops prasinus_adults,8
10142,Tuesday Lake 1984,Bosmina longirostris_adults,9
10143,Tuesday Lake 1984,Phoxinus eos_adults,10
10144,Tuesday Lake 1984,Phoxinys neogaeus_adults,11
10145,Tuesday Lake 1984,Umbra limi_adults,12
10146,Tuesday Lake 1984,Chromulina sp._NA,13
10147,Tuesday Lake 1984,Conochiloides dossuarius_adults,14
10148,Tuesday Lake 1984,Conochilus (solitary)_adults,15
10149,Tuesday Lake 1984,Diaphanosoma leuchtenbergianum_adults,16
10150,Tuesday Lake 1984,Filinia longispina_adults,17
10151,Tuesday Lake 1984,Gastropus stylifer_adults,18
10152,Tuesday Lake 1984,Kellicottia sp._adults,19
10153,Tuesday Lake 1984,Keratella cochlearis_adults,20
10154,Tuesday Lake 1984,Keratella testudo_adults,21
10155,Tuesday Lake 1984,Ploesoma sp._adults,22
10156,Tuesday Lake 1984,Polyarthra vulgaris_adults,23
10157,Tuesday Lake 1984,Synchaeta sp._adults,24
10158,Tuesday Lake 1984,Trichocerca cylindrica_adults,25
10159,Tuesday Lake 1984,Trichocerca multicrinis_adults,26
10160,Tuesday Lake 1984,Chroococcus dispersus_NA,27
10161,Tuesday Lake 1984,Closteriopsis longissimus_NA,28
10162,Tuesday Lake 1984,Cryptomonas sp. 1_NA,29
10163,Tuesday Lake 1984,Cryptomonas sp. 2_NA,30
10164,Tuesday Lake 1984,Dactylococcopsis fascicularis_NA,31
10165,Tuesday Lake 1984,Dictyosphaerium pulchellum_NA,32
10166,Tuesday Lake 1984,Dinobryon bavaricum_NA,33
10167,Tuesday Lake 1984,Dinobryon cylindricum_NA,34
10168,Tuesday Lake 1984,Dinobryon sertularia_NA,35
10169,Tuesday Lake 1984,Dinobryon sociale_NA,36
10170,Tuesday Lake 1984,Glenodinium quadridens_NA,37
10171,Tuesday Lake 1984,Mallomonas sp. 1_NA,38
10172,Tuesday Lake 1984,Mallomonas sp. 2_NA,39
10173,Tuesday Lake 1984,Microcystis aeruginosa_NA,40
10174,Tuesday Lake 1984,Nostoc sp._NA,41
10175,Tuesday Lake 1984,Peridinium cinctum_NA,42
10176,Tuesday Lake 1984,Peridinium limbatum_NA,43
10177,Tuesday Lake 1984,Peridinium pulsillum_NA,44
10178,Tuesday Lake 1984,Peridinium wisconsinense_NA,45
10179,Tuesday Lake 1984,Selenastrum minutum_NA,46
10180,Tuesday Lake 1984,Synedra sp._NA,47
10181,Tuesday Lake 1984,Trachelomonas sp._NA,48
10182,Tuesday Lake 1984,Unclassified flagellates_NA,49
10183,Tuesday Lake 1986,Ankyra judayi_NA,0
10184,Tuesday Lake 1986,Daphnia rosea_adults,1
10185,Tuesday Lake 1986,Gastropus stylifer_adults,2
10186,Tuesday Lake 1986,Ascomorpha eucadis_adults,3
10187,Tuesday Lake 1986,Chaoborys punctipennis_larvae,4
10188,Tuesday Lake 1986,Cyclops varians rubellus_adults,5
10189,Tuesday Lake 1986,Daphnia pulex_adults,6
10190,Tuesday Lake 1986,Orthocyclops modestus_adults,7
10191,Tuesday Lake 1986,Micropterus salmoides_adults,8
10192,Tuesday Lake 1986,Chromulina sp._NA,9
10193,Tuesday Lake 1986,Conochiluides dossuarius_adults,10
10194,Tuesday Lake 1986,Conochilus (colonial)_adults,11
10195,Tuesday Lake 1986,Diaptomus oregonensis_adults,12
10196,Tuesday Lake 1986,Gastropus hyptopus_adults,13
10197,Tuesday Lake 1986,Holopedium gibberum_adults,14
10198,Tuesday Lake 1986,Kelicottia bostoniensis_adults,15
10199,Tuesday Lake 1986,Kelicottia longispina_adults,16
10200,Tuesday Lake 1986,Keratella cochlearis_adults,17
10201,Tuesday Lake 1986,Keratella testudo_adults,18
10202,Tuesday Lake 1986,Polyarthra vulgaris_adults,19
10203,Tuesday Lake 1986,Synchaeta sp._adults,20
10204,Tuesday Lake 1986,Trichocerca cylindrica_adults,21
10205,Tuesday Lake 1986,Trichocerca multicrinis_adults,22
10206,Tuesday Lake 1986,Chroococcus dispersus_NA,23
10207,Tuesday Lake 1986,Chroococcus limneticus_NA,24
10208,Tuesday Lake 1986,Closteriopsis longissimus_NA,25
10209,Tuesday Lake 1986,Tropocyclops prasinus_adults,26
10210,Tuesday Lake 1986,Cosmarium sp._NA,27
10211,Tuesday Lake 1986,Cryptomonas sp. 1_NA,28
10212,Tuesday Lake 1986,Cryptomonas sp. 3_NA,29
10213,Tuesday Lake 1986,Cryptomonas sp. 4_NA,30
10214,Tuesday Lake 1986,Dactylococcopsis fascicularis_NA,31
10215,Tuesday Lake 1986,Dictyosphaerium pulchellum_NA,32
10216,Tuesday Lake 1986,Dinobryon bavaricum_NA,33
10217,Tuesday Lake 1986,Dinobryon cylindricum_NA,34
10218,Tuesday Lake 1986,Dinobryon sertularia_NA,35
10219,Tuesday Lake 1986,Glenodinium pulvisculus_NA,36
10220,Tuesday Lake 1986,Gloeocystis sp. _NA,37
10221,Tuesday Lake 1986,Microcystis aeruginosa_NA,38
10222,Tuesday Lake 1986,Oocystis sp. 1_NA,39
10223,Tuesday Lake 1986,Oocystis sp. 2_NA,40
10224,Tuesday Lake 1986,Oscillatoria sp._NA,41
10225,Tuesday Lake 1986,Peridinium limbatum_NA,42
10226,Tuesday Lake 1986,Peridinium pulsillum_NA,43
10227,Tuesday Lake 1986,Quadrigula lacustris_NA,44
10228,Tuesday Lake 1986,Quadrigula sp. 2_NA,45
10229,Tuesday Lake 1986,Schroederia setigera_NA,46
10230,Tuesday Lake 1986,Selenastrum minutum_NA,47
10231,Tuesday Lake 1986,Sphaerocystis schroeteri_NA,48
10232,Tuesday Lake 1986,Synedra sp._NA,49
10233,Tuesday Lake 1986,Unclassified microflagellates_NA,50
10234,Chilean Intertidal Curaumilla,Gelidium chilensis_NA,0
10235,Chilean Intertidal Curaumilla,acanthopleura echinata_adults,1
10236,Chilean Intertidal Curaumilla,chaetopleura peruviana_adults,2
10237,Chilean Intertidal Curaumilla,chiton  cummingii_adults,3
10238,Chilean Intertidal Curaumilla,chiton  granosus_adults,4
10239,Chilean Intertidal Curaumilla,chiton  latus_adults,5
10240,Chilean Intertidal Curaumilla,enoplochiton  niger_adults,6
10241,Chilean Intertidal Curaumilla,fissurella  costata_adults,7
10242,Chilean Intertidal Curaumilla,fissurella  crassa_adults,8
10243,Chilean Intertidal Curaumilla,fissurella  limbata_adults,9
10244,Chilean Intertidal Curaumilla,lottia  orbigny_adults,10
10245,Chilean Intertidal Curaumilla,scurria  araucana_adults,11
10246,Chilean Intertidal Curaumilla,scurria  ceciliana_adults,12
10247,Chilean Intertidal Curaumilla,scurria  plana_adults,13
10248,Chilean Intertidal Curaumilla,scurria scurra_adults,14
10249,Chilean Intertidal Curaumilla,scurria variabilis_adults,15
10250,Chilean Intertidal Curaumilla,scurria viridula_adults,16
10251,Chilean Intertidal Curaumilla,scurria zebrina_adults,17
10252,Chilean Intertidal Curaumilla,siphonaria lesoni_adults,18
10253,Chilean Intertidal Curaumilla,tegula atra_adults,19
10254,Chilean Intertidal Curaumilla,tonicia  benaventii_adults,20
10255,Chilean Intertidal Curaumilla,tonicia  chilensis_adults,21
10256,Chilean Intertidal Curaumilla,tonicia  elegans_adults,22
10257,Chilean Intertidal Curaumilla,Nodilittorina peruviana_adults,23
10258,Chilean Intertidal Curaumilla,Cinclodes nifrofumanus_adults,24
10259,Chilean Intertidal Curaumilla,Larus dominicanus_adults,25
10260,Chilean Intertidal Curaumilla,acanthocyclus gayi_adults,26
10261,Chilean Intertidal Curaumilla,heliaster helianthus_adults,27
10262,Chilean Intertidal Curaumilla,stichaster striatus_adults,28
10263,Chilean Intertidal Curaumilla,Nothogenia fastigiata_NA,29
10264,Chilean Intertidal Curaumilla,fissurella  cummingii_adults,30
10265,Chilean Intertidal Curaumilla,Prionitis decipiens_NA,31
10266,Chilean Intertidal Curaumilla,Rhodymenia skottsbergii_NA,32
10267,Chilean Intertidal Curaumilla,Sarcothalia crispata_NA,33
10268,Chilean Intertidal Curaumilla,fissurella  maxima_adults,34
10269,Chilean Intertidal Curaumilla,fissurella  picta_adults,35
10270,Chilean Intertidal Curaumilla,fissurella  puhlcra_adults,36
10271,Chilean Intertidal Curaumilla,Trematocarpus dichotomus_NA,37
10272,Chilean Intertidal Curaumilla,acanthina monodon_adults,38
10273,Chilean Intertidal Curaumilla,concholepas concholepas_adults,39
10274,Chilean Intertidal Curaumilla,Phymactis clematis_adults,40
10275,Chilean Intertidal Curaumilla,acanthocyclus hassleri_adults,41
10276,Chilean Intertidal Curaumilla,anthotoe spp._adults,42
10277,Chilean Intertidal Curaumilla,bunodactis spp._adults,43
10278,Chilean Intertidal Curaumilla,isolauctis spp._adults,44
10279,Chilean Intertidal Curaumilla,parantheopsis _adults,45
10280,Chilean Intertidal Curaumilla,adenocystis utricularis_NA,46
10281,Chilean Intertidal Curaumilla,ahnfeltiopsis spp._NA,47
10282,Chilean Intertidal Curaumilla,austromegabalanus psittacus_adults,48
10283,Chilean Intertidal Curaumilla,balanus laevis_adults,49
10284,Chilean Intertidal Curaumilla,benthic_diatoms_NA,50
10285,Chilean Intertidal Curaumilla,onchidella_adults,51
10286,Chilean Intertidal Curaumilla,trimusculus peruvianus_adults,52
10287,Chilean Intertidal Curaumilla,brachidontes granulata_adults,53
10288,Chilean Intertidal Curaumilla,bryopsis_spp_NA,54
10289,Chilean Intertidal Curaumilla,centroceras spp._NA,55
10290,Chilean Intertidal Curaumilla,ceramium spp._NA,56
10291,Chilean Intertidal Curaumilla,chaetomorpha_spp_NA,57
10292,Chilean Intertidal Curaumilla,chondrus  canaliculatus_NA,58
10293,Chilean Intertidal Curaumilla,cladophora spp._NA,59
10294,Chilean Intertidal Curaumilla,codium dimorpha_NA,60
10295,Chilean Intertidal Curaumilla,colpomenia phaeodactyla_NA,61
10296,Chilean Intertidal Curaumilla,colpomenia sinuosa_NA,62
10297,Chilean Intertidal Curaumilla,corallina offcinalis var. chilensis_NA,63
10298,Chilean Intertidal Curaumilla,durvillaea antarctica_NA,64
10299,Chilean Intertidal Curaumilla,ectocarpus silicosus_NA,65
10300,Chilean Intertidal Curaumilla,enteromorpha compressa_NA,66
10301,Chilean Intertidal Curaumilla,gelidium rex_NA,67
10302,Chilean Intertidal Curaumilla,glossophora kunthii_NA,68
10303,Chilean Intertidal Curaumilla,grateloupia _NA,69
10304,Chilean Intertidal Curaumilla,gymnogongrus furcellatus_NA,70
10305,Chilean Intertidal Curaumilla,halopteris funicularis_NA,71
10306,Chilean Intertidal Curaumilla,hildenbrandia lecanelieri_NA,72
10307,Chilean Intertidal Curaumilla,jhelius cirratus_adults,73
10308,Chilean Intertidal Curaumilla,laurencia chilensis_NA,74
10309,Chilean Intertidal Curaumilla,lessonia nigrescens_NA,75
10310,Chilean Intertidal Curaumilla,lithothamnion spp._NA,76
10311,Chilean Intertidal Curaumilla,mazzaella laminarioides_NA,77
10312,Chilean Intertidal Curaumilla,montemaria horridula_NA,78
10313,Chilean Intertidal Curaumilla,nothobalanus flosculus_adults,79
10314,Chilean Intertidal Curaumilla,nothochthamalus scabrosus_adults,80
10315,Chilean Intertidal Curaumilla,perumytilus purpuratus_adults,81
10316,Chilean Intertidal Curaumilla,petalonia fascia_NA,82
10317,Chilean Intertidal Curaumilla,petroglossum spp._NA,83
10318,Chilean Intertidal Curaumilla,petrolisthes angulosus_adults,84
10319,Chilean Intertidal Curaumilla,petrolisthes punctatus_adults,85
10320,Chilean Intertidal Curaumilla,petrolisthes spinifrons_adults,86
10321,Chilean Intertidal Curaumilla,petrolisthes tuberculatus_adults,87
10322,Chilean Intertidal Curaumilla,peysonella spp._NA,88
10323,Chilean Intertidal Curaumilla,phragmatopoma spp._adults,89
10324,Chilean Intertidal Curaumilla,plankton_NA,90
10325,Chilean Intertidal Curaumilla,pyura chilensis_adults,91
10326,Chilean Intertidal Curaumilla,semimytilus algosus_adults,92
10327,Chilean Intertidal Curaumilla,plocamium cartilageneum_NA,93
10328,Chilean Intertidal Curaumilla,polysiphonia_spp_NA,94
10329,Chilean Intertidal Curaumilla,porphyra_spp_NA,95
10330,Chilean Intertidal Curaumilla,ralfsia spp._NA,96
10331,Chilean Intertidal Curaumilla,rama novazelandensis_NA,97
10332,Chilean Intertidal Curaumilla,rhizoclonium cilindricum_NA,98
10333,Chilean Intertidal Curaumilla,schottera nicaensis_NA,99
10334,Chilean Intertidal Curaumilla,schyzimenia doryophora_NA,100
10335,Chilean Intertidal Curaumilla,scythosiphon lomentaria_NA,101
10336,Chilean Intertidal Curaumilla,ulva rigida_NA,102
10337,Chilean Intertidal Curaumilla,ulvella spp._NA,103
10338,Chilean Intertidal El Quisco,Gelidium chilensis_NA,0
10339,Chilean Intertidal El Quisco,acanthopleura echinata_adults,1
10340,Chilean Intertidal El Quisco,chaetopleura peruviana_adults,2
10341,Chilean Intertidal El Quisco,chiton  cummingii_adults,3
10342,Chilean Intertidal El Quisco,chiton  granosus_adults,4
10343,Chilean Intertidal El Quisco,chiton  latus_adults,5
10344,Chilean Intertidal El Quisco,enoplochiton  niger_adults,6
10345,Chilean Intertidal El Quisco,fissurella  costata_adults,7
10346,Chilean Intertidal El Quisco,fissurella  crassa_adults,8
10347,Chilean Intertidal El Quisco,fissurella  limbata_adults,9
10348,Chilean Intertidal El Quisco,lottia  orbigny_adults,10
10349,Chilean Intertidal El Quisco,scurria  araucana_adults,11
10350,Chilean Intertidal El Quisco,scurria  ceciliana_adults,12
10351,Chilean Intertidal El Quisco,scurria  plana_adults,13
10352,Chilean Intertidal El Quisco,scurria scurra_adults,14
10353,Chilean Intertidal El Quisco,scurria variabilis_adults,15
10354,Chilean Intertidal El Quisco,scurria viridula_adults,16
10355,Chilean Intertidal El Quisco,scurria zebrina_adults,17
10356,Chilean Intertidal El Quisco,siphonaria lesoni_adults,18
10357,Chilean Intertidal El Quisco,tegula atra_adults,19
10358,Chilean Intertidal El Quisco,tonicia  benaventii_adults,20
10359,Chilean Intertidal El Quisco,tonicia  chilensis_adults,21
10360,Chilean Intertidal El Quisco,tonicia  elegans_adults,22
10361,Chilean Intertidal El Quisco,Nodilittorina peruviana_adults,23
10362,Chilean Intertidal El Quisco,Cinclodes nifrofumanus_adults,24
10363,Chilean Intertidal El Quisco,Larus dominicanus_adults,25
10364,Chilean Intertidal El Quisco,acanthocyclus gayi_adults,26
10365,Chilean Intertidal El Quisco,heliaster helianthus_adults,27
10366,Chilean Intertidal El Quisco,stichaster striatus_adults,28
10367,Chilean Intertidal El Quisco,Nothogenia fastigiata_NA,29
10368,Chilean Intertidal El Quisco,fissurella  cummingii_adults,30
10369,Chilean Intertidal El Quisco,Prionitis decipiens_NA,31
10370,Chilean Intertidal El Quisco,Rhodymenia skottsbergii_NA,32
10371,Chilean Intertidal El Quisco,Sarcothalia crispata_NA,33
10372,Chilean Intertidal El Quisco,fissurella  maxima_adults,34
10373,Chilean Intertidal El Quisco,fissurella  picta_adults,35
10374,Chilean Intertidal El Quisco,fissurella  puhlcra_adults,36
10375,Chilean Intertidal El Quisco,Trematocarpus dichotomus_NA,37
10376,Chilean Intertidal El Quisco,acanthina monodon_adults,38
10377,Chilean Intertidal El Quisco,concholepas concholepas_adults,39
10378,Chilean Intertidal El Quisco,Phymactis clematis_adults,40
10379,Chilean Intertidal El Quisco,acanthocyclus hassleri_adults,41
10380,Chilean Intertidal El Quisco,anthotoe spp._adults,42
10381,Chilean Intertidal El Quisco,bunodactis spp._adults,43
10382,Chilean Intertidal El Quisco,isolauctis spp._adults,44
10383,Chilean Intertidal El Quisco,parantheopsis _adults,45
10384,Chilean Intertidal El Quisco,adenocystis utricularis_NA,46
10385,Chilean Intertidal El Quisco,ahnfeltiopsis spp._NA,47
10386,Chilean Intertidal El Quisco,austrolittorina araucana_adults,48
10387,Chilean Intertidal El Quisco,austromegabalanus psittacus_adults,49
10388,Chilean Intertidal El Quisco,balanus laevis_adults,50
10389,Chilean Intertidal El Quisco,benthic_diatoms_NA,51
10390,Chilean Intertidal El Quisco,onchidella_adults,52
10391,Chilean Intertidal El Quisco,trimusculus peruvianus_adults,53
10392,Chilean Intertidal El Quisco,brachidontes granulata_adults,54
10393,Chilean Intertidal El Quisco,bryopsis_spp_NA,55
10394,Chilean Intertidal El Quisco,centroceras spp._NA,56
10395,Chilean Intertidal El Quisco,ceramium spp._NA,57
10396,Chilean Intertidal El Quisco,chaetomorpha_spp_NA,58
10397,Chilean Intertidal El Quisco,chondrus  canaliculatus_NA,59
10398,Chilean Intertidal El Quisco,cladophora spp._NA,60
10399,Chilean Intertidal El Quisco,codium dimorpha_NA,61
10400,Chilean Intertidal El Quisco,colpomenia phaeodactyla_NA,62
10401,Chilean Intertidal El Quisco,colpomenia sinuosa_NA,63
10402,Chilean Intertidal El Quisco,corallina offcinalis var. chilensis_NA,64
10403,Chilean Intertidal El Quisco,durvillaea antarctica_NA,65
10404,Chilean Intertidal El Quisco,ectocarpus silicosus_NA,66
10405,Chilean Intertidal El Quisco,enteromorpha compressa_NA,67
10406,Chilean Intertidal El Quisco,gelidium rex_NA,68
10407,Chilean Intertidal El Quisco,glossophora kunthii_NA,69
10408,Chilean Intertidal El Quisco,grateloupia _NA,70
10409,Chilean Intertidal El Quisco,gymnogongrus furcellatus_NA,71
10410,Chilean Intertidal El Quisco,halopteris funicularis_NA,72
10411,Chilean Intertidal El Quisco,hildenbrandia lecanelieri_NA,73
10412,Chilean Intertidal El Quisco,jhelius cirratus_adults,74
10413,Chilean Intertidal El Quisco,laurencia chilensis_NA,75
10414,Chilean Intertidal El Quisco,lessonia nigrescens_NA,76
10415,Chilean Intertidal El Quisco,lithothamnion spp._NA,77
10416,Chilean Intertidal El Quisco,mazzaella laminarioides_NA,78
10417,Chilean Intertidal El Quisco,montemaria horridula_NA,79
10418,Chilean Intertidal El Quisco,nothobalanus flosculus_adults,80
10419,Chilean Intertidal El Quisco,nothochthamalus scabrosus_adults,81
10420,Chilean Intertidal El Quisco,perumytilus purpuratus_adults,82
10421,Chilean Intertidal El Quisco,petalonia fascia_NA,83
10422,Chilean Intertidal El Quisco,petroglossum spp._NA,84
10423,Chilean Intertidal El Quisco,peysonella spp._NA,85
10424,Chilean Intertidal El Quisco,phragmatopoma spp._adults,86
10425,Chilean Intertidal El Quisco,plankton_NA,87
10426,Chilean Intertidal El Quisco,pyura chilensis_adults,88
10427,Chilean Intertidal El Quisco,semimytilus algosus_adults,89
10428,Chilean Intertidal El Quisco,plocamium cartilageneum_NA,90
10429,Chilean Intertidal El Quisco,polysiphonia_spp_NA,91
10430,Chilean Intertidal El Quisco,porphyra_spp_NA,92
10431,Chilean Intertidal El Quisco,ralfsia spp._NA,93
10432,Chilean Intertidal El Quisco,rama novazelandensis_NA,94
10433,Chilean Intertidal El Quisco,rhizoclonium cilindricum_NA,95
10434,Chilean Intertidal El Quisco,schottera nicaensis_NA,96
10435,Chilean Intertidal El Quisco,schyzimenia doryophora_NA,97
10436,Chilean Intertidal El Quisco,scythosiphon lomentaria_NA,98
10437,Chilean Intertidal El Quisco,ulva rigida_NA,99
10438,Chilean Intertidal El Quisco,ulvella spp._NA,100
10439,Chilean Intertidal Las Cruces,Gelidium chilensis_NA,0
10440,Chilean Intertidal Las Cruces,acanthopleura echinata_adults,1
10441,Chilean Intertidal Las Cruces,chaetopleura peruviana_adults,2
10442,Chilean Intertidal Las Cruces,chiton  cummingii_adults,3
10443,Chilean Intertidal Las Cruces,chiton  granosus_adults,4
10444,Chilean Intertidal Las Cruces,chiton  latus_adults,5
10445,Chilean Intertidal Las Cruces,enoplochiton  niger_adults,6
10446,Chilean Intertidal Las Cruces,fissurella  costata_adults,7
10447,Chilean Intertidal Las Cruces,fissurella  crassa_adults,8
10448,Chilean Intertidal Las Cruces,fissurella  limbata_adults,9
10449,Chilean Intertidal Las Cruces,lottia  orbigny_adults,10
10450,Chilean Intertidal Las Cruces,scurria  araucana_adults,11
10451,Chilean Intertidal Las Cruces,scurria  ceciliana_adults,12
